rating	id	slug
1653.0	1509	minimum-difference-between-largest-and-smallest-value-in-three-moves
1786.9	1510	stone-game-iv
1160.9	1512	number-of-good-pairs
1351.4	1513	number-of-substrings-with-only-1s
1846.4	1514	path-with-maximum-probability
2157.0	1515	best-position-for-a-service-centre
1245.3	1518	water-bottles
1808.8	1519	number-of-nodes-in-the-sub-tree-with-the-same-label
2362.6	1520	maximum-number-of-non-overlapping-substrings
2383.8	1521	find-a-value-of-a-mysterious-function-closest-to-target
1209.4	1523	count-odd-numbers-in-an-interval-range
1610.6	1524	number-of-sub-arrays-with-odd-sum
1499.7	1525	number-of-good-ways-to-split-a-string
1872.0	1526	minimum-number-of-increments-on-subarrays-to-form-a-target-array
1193.1	1528	shuffle-string
1392.7	1529	minimum-suffix-flips
1745.7	1530	number-of-good-leaf-nodes-pairs
2576.0	1531	string-compression-ii
1279.3	1534	count-good-triplets
1433.1	1535	find-the-winner-of-an-array-game
1880.6	1536	minimum-swaps-to-arrange-a-binary-grid
1961.5	1537	get-the-maximum-score
1295.5	1539	kth-missing-positive-number
1631.3	1540	can-convert-string-in-k-moves
1759.0	1541	minimum-insertions-to-balance-a-parentheses-string
2221.7	1542	find-longest-awesome-substring
1344.2	1544	make-the-string-great
1479.5	1545	find-kth-bit-in-nth-binary-string
1855.4	1546	maximum-number-of-non-overlapping-subarrays-with-sum-equals-target
2116.5	1547	minimum-cost-to-cut-a-stick
1221.7	1550	three-consecutive-odds
1293.5	1551	minimum-operations-to-make-array-equal
1919.7	1552	magnetic-force-between-two-balls
2048.1	1553	minimum-number-of-days-to-eat-n-oranges
1271.4	1556	thousand-separator
1512.3	1557	minimum-number-of-vertices-to-reach-all-nodes
1637.0	1558	minimum-numbers-of-function-calls-to-make-target-array
1837.8	1559	detect-cycles-in-2d-grid
1443.2	1560	most-visited-sector-in-a-circular-track
1405.6	1561	maximum-number-of-coins-you-can-get
1928.2	1562	find-latest-group-of-size-m
2087.2	1563	stone-game-v
1486.5	1566	detect-pattern-of-length-m-repeated-k-or-more-times
1710.3	1567	maximum-length-of-subarray-with-positive-product
2208.6	1568	minimum-number-of-days-to-disconnect-island
2288.2	1569	number-of-ways-to-reorder-array-to-get-same-bst
1280.3	1572	matrix-diagonal-sum
1590.5	1573	number-of-ways-to-split-a-string
1931.7	1574	shortest-subarray-to-be-removed-to-make-array-sorted
2055.1	1575	count-all-possible-routes
1368.0	1576	replace-all-s-to-avoid-consecutive-repeating-characters
1593.9	1577	number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers
1574.0	1578	minimum-time-to-make-rope-colorful
2131.8	1579	remove-max-number-of-edges-to-keep-graph-fully-traversable
1321.3	1582	special-positions-in-a-binary-matrix
1658.3	1583	count-unhappy-friends
1857.6	1584	min-cost-to-connect-all-points
2333.0	1585	check-if-string-is-transformable-with-substring-sort-operations
1408.8	1588	sum-of-all-odd-length-subarrays
1871.3	1589	maximum-sum-obtained-of-any-permutation
2038.9	1590	make-sum-divisible-by-p
2290.9	1591	strange-printer-ii
1362.7	1592	rearrange-spaces-between-words
1739.6	1593	split-a-string-into-the-max-number-of-unique-substrings
1807.5	1594	maximum-non-negative-product-in-a-matrix
2537.8	1595	minimum-cost-to-connect-two-groups-of-points
1297.3	1598	crawler-log-folder
1548.1	1599	maximum-profit-of-operating-a-centennial-wheel
1768.6	1600	throne-inheritance
2118.8	1601	maximum-number-of-achievable-transfer-requests
1324.2	1603	design-parking-system
1606.2	1604	alert-using-same-key-card-three-or-more-times-in-a-one-hour-period
1867.9	1605	find-valid-matrix-given-row-and-column-sums
2275.7	1606	find-servers-that-handled-most-number-of-requests
1369.6	1608	special-array-with-x-elements-greater-than-or-equal-x
1438.2	1609	even-odd-tree
2147.2	1610	maximum-number-of-visible-points
2345.3	1611	minimum-one-bit-operations-to-make-integers-zero
1322.8	1614	maximum-nesting-depth-of-the-parentheses
1522.0	1615	maximal-network-rank
1868.2	1616	split-two-strings-to-make-palindrome
2308.7	1617	count-subtrees-with-max-distance-between-cities
1374.4	1619	mean-of-array-after-removing-some-elements
1665.2	1620	coordinate-with-maximum-network-quality
2198.3	1621	number-of-sets-of-k-non-overlapping-line-segments
2476.5	1622	fancy-sequence
1282.0	1624	largest-substring-between-two-equal-characters
1992.0	1625	lexicographically-smallest-string-after-applying-operations
2027.4	1626	best-team-with-no-conflicts
2221.4	1627	graph-connectivity-with-threshold
1315.4	1629	slowest-key
1422.0	1630	arithmetic-subarrays
1947.5	1631	path-with-minimum-effort
2529.5	1632	rank-transform-of-a-matrix
1430.3	1636	sort-array-by-increasing-frequency
1486.8	1637	widest-vertical-area-between-two-points-containing-no-points
1744.8	1638	count-substrings-that-differ-by-one-character
2081.7	1639	number-of-ways-to-form-a-target-string-given-a-dictionary
1524.3	1640	check-array-formation-through-concatenation
1519.2	1641	count-sorted-vowel-strings
1962.2	1642	furthest-building-you-can-reach
2080.0	1643	kth-smallest-instructions
1301.4	1646	get-maximum-in-generated-array
1509.5	1647	minimum-deletions-to-make-character-frequencies-unique
2050.3	1648	sell-diminishing-valued-colored-balls
2207.9	1649	create-sorted-array-through-instructions
1416.9	1652	defuse-the-bomb
1793.8	1653	minimum-deletions-to-make-string-balanced
2124.0	1654	minimum-jumps-to-reach-home
2307.0	1655	distribute-repeating-integers
1418.8	1656	design-an-ordered-stream
1530.5	1657	determine-if-two-strings-are-close
1817.2	1658	minimum-operations-to-reduce-x-to-zero
2655.2	1659	maximize-grid-happiness
1217.1	1662	check-if-two-string-arrays-are-equivalent
1460.6	1663	smallest-string-with-a-given-numeric-value
1590.3	1664	ways-to-make-a-fair-array
1900.8	1665	minimum-initial-energy-to-finish-tasks
1395.5	1668	maximum-repeating-substring
1428.1	1669	merge-in-between-linked-lists
1610.2	1670	design-front-middle-back-queue
1912.8	1671	minimum-number-of-removals-to-make-mountain-array
1182.6	1672	richest-customer-wealth
1802.2	1673	find-the-most-competitive-subsequence
2333.2	1674	minimum-moves-to-make-array-complementary
2533.3	1675	minimize-deviation-in-array
1222.0	1678	goal-parser-interpretation
1345.7	1679	max-number-of-k-sum-pairs
1629.5	1680	concatenation-of-consecutive-binary-numbers
2390.0	1681	minimum-incompatibility
1288.6	1684	count-the-number-of-consistent-strings
1495.7	1685	sum-of-absolute-differences-in-a-sorted-array
2000.8	1686	stone-game-vi
2610.1	1687	delivering-boxes-from-storage-to-ports
1203.1	1688	count-of-matches-in-tournament
1355.4	1689	partitioning-into-minimum-number-of-deci-binary-numbers
1951.2	1690	stone-game-vii
2171.7	1691	maximum-height-by-stacking-cuboids
1321.9	1694	reformat-phone-number
1528.7	1695	maximum-erasure-value
1954.3	1696	jump-game-vi
2300.2	1697	checking-existence-of-edge-length-limited-paths
1404.2	1700	number-of-students-unable-to-eat-lunch
1436.4	1701	average-waiting-time
1825.4	1702	maximum-binary-string-after-change
2466.9	1703	minimum-adjacent-swaps-for-k-consecutive-ones
1207.7	1704	determine-if-string-halves-are-alike
1929.9	1705	maximum-number-of-eaten-apples
1764.9	1706	where-will-the-ball-fall
2359.0	1707	maximum-xor-with-an-element-from-array
1309.8	1710	maximum-units-on-a-truck
1797.9	1711	count-good-meals
2078.7	1712	ways-to-split-array-into-three-subarrays
2351.0	1713	minimum-operations-to-make-a-subsequence
1294.5	1716	calculate-money-in-leetcode-bank
1868.0	1717	maximum-score-from-removing-substrings
2080.0	1718	construct-the-lexicographically-largest-valid-sequence
3018.5	1719	number-of-ways-to-reconstruct-a-tree
1284.5	1720	decode-xored-array
1386.9	1721	swapping-nodes-in-a-linked-list
1892.2	1722	minimize-hamming-distance-after-swap-operations
2284.4	1723	find-minimum-time-to-finish-all-jobs
1229.5	1725	number-of-rectangles-that-can-form-the-largest-square
1530.0	1726	tuple-with-same-product
1926.7	1727	largest-submatrix-with-rearrangements
2849.5	1728	cat-and-mouse-ii
1256.7	1732	find-the-highest-altitude
1983.7	1733	minimum-number-of-people-to-teach
2024.4	1734	decode-xored-permutation
2499.6	1735	count-ways-to-make-array-with-product
1264.5	1736	latest-time-by-replacing-hidden-digits
1952.7	1737	change-minimum-characters-to-satisfy-one-of-three-conditions
1671.5	1738	find-kth-largest-xor-coordinate-value
2198.5	1739	building-boxes
1278.0	1742	maximum-number-of-balls-in-a-box
1579.2	1743	restore-the-array-from-adjacent-pairs
1859.0	1744	can-you-eat-your-favorite-candy-on-your-favorite-day
1925.0	1745	palindrome-partitioning-iv
1228.5	1748	sum-of-unique-elements
1541.6	1749	maximum-absolute-sum-of-any-subarray
1501.7	1750	minimum-length-of-string-after-deleting-similar-ends
2040.6	1751	maximum-number-of-events-that-can-be-attended-ii
1324.5	1752	check-if-array-is-sorted-and-rotated
1487.6	1753	maximum-score-from-removing-stones
1828.6	1754	largest-merge-of-two-strings
2363.5	1755	closest-subsequence-sum
1353.6	1758	minimum-changes-to-make-alternating-binary-string
1490.9	1759	count-number-of-homogenous-substrings
1939.9	1760	minimum-limit-of-balls-in-a-bag
2005.3	1761	minimum-degree-of-a-connected-trio-in-a-graph
1521.7	1763	longest-nice-substring
1588.4	1764	form-array-by-concatenating-subarrays-of-another-array
1783.0	1765	map-of-highest-peak
2231.8	1766	tree-of-coprimes
1166.5	1768	merge-strings-alternately
1294.8	1769	minimum-number-of-operations-to-move-all-balls-to-each-box
2068.0	1770	maximum-score-from-performing-multiplication-operations
2182.1	1771	maximize-palindrome-length-from-subsequences
1174.9	1773	count-items-matching-a-rule
1701.8	1774	closest-dessert-cost
1850.4	1775	equal-sum-arrays-with-minimum-number-of-operations
2530.7	1776	car-fleet-ii
1259.6	1779	find-nearest-point-that-has-the-same-x-or-y-coordinate
1505.8	1780	check-if-number-is-a-sum-of-powers-of-three
1714.7	1781	sum-of-beauty-of-all-substrings
2457.1	1782	count-pairs-of-nodes
1206.1	1784	check-if-binary-string-has-at-most-one-segment-of-ones
1432.1	1785	minimum-elements-to-add-to-form-a-given-sum
2078.5	1786	number-of-restricted-paths-from-first-to-last-node
2640.4	1787	make-the-xor-of-all-segments-equal-to-zero
1300.8	1790	check-if-one-string-swap-can-make-strings-equal
1286.8	1791	find-center-of-star-graph
1818.0	1792	maximum-average-pass-ratio
1945.8	1793	maximum-score-of-a-good-subarray
1341.8	1796	second-largest-digit-in-a-string
1534.1	1797	design-authentication-manager
1931.1	1798	maximum-number-of-consecutive-values-you-can-make
2072.7	1799	maximize-score-after-n-operations
1229.2	1800	maximum-ascending-subarray-sum
1711.1	1801	number-of-orders-in-the-backlog
1929.3	1802	maximum-value-at-a-given-index-in-a-bounded-array
2479.3	1803	count-pairs-with-xor-in-a-range
1333.3	1805	number-of-different-integers-in-a-string
1491.5	1806	minimum-number-of-operations-to-reinitialize-a-permutation
1482.0	1807	evaluate-the-bracket-pairs-of-a-string
2070.2	1808	maximize-number-of-nice-divisors
1328.5	1812	determine-color-of-a-chessboard-square
1589.0	1813	sentence-similarity-iii
1737.8	1814	count-nice-pairs-in-an-array
2559.4	1815	maximum-number-of-groups-getting-fresh-donuts
1235.6	1816	truncate-sentence
1360.3	1817	finding-the-users-active-minutes
1934.4	1818	minimum-absolute-sum-difference
2539.9	1819	number-of-different-subsequences-gcds
1209.7	1822	sign-of-the-product-of-an-array
1412.3	1823	find-the-winner-of-the-circular-game
1778.5	1824	minimum-sideway-jumps
2395.9	1825	finding-mk-average
1314.9	1827	minimum-operations-to-make-the-array-increasing
1380.0	1828	queries-on-number-of-points-inside-a-circle
1523.4	1829	maximum-xor-for-each-query
2620.4	1830	minimum-number-of-operations-to-make-string-sorted
1166.8	1832	check-if-the-sentence-is-pangram
1252.7	1833	maximum-ice-cream-bars
1797.7	1834	single-threaded-cpu
1825.0	1835	find-xor-sum-of-all-pairs-bitwise-and
1282.4	1837	sum-of-digits-in-base-k
1876.4	1838	frequency-of-the-most-frequent-element
1580.4	1839	longest-substring-of-all-vowels-in-order
2374.2	1840	maximum-building-height
1300.9	1844	replace-all-digits-with-characters
1428.7	1845	seat-reservation-manager
1454.4	1846	maximum-element-after-decreasing-and-rearranging
2081.8	1847	closest-room
1216.6	1848	minimum-distance-to-the-target-element
1746.9	1849	splitting-a-string-into-descending-consecutive-values
2073.0	1850	minimum-adjacent-swaps-to-reach-the-kth-smallest-number
2286.1	1851	minimum-interval-to-include-each-query
1370.4	1854	maximum-population-year
1514.8	1855	maximum-distance-between-a-pair-of-values
2051.1	1856	maximum-subarray-min-product
2313.0	1857	largest-color-value-in-a-directed-graph
1290.0	1859	sorting-the-sentence
1387.3	1860	incremental-memory-leak
1536.7	1861	rotating-the-box
2170.1	1862	sum-of-floored-pairs
1372.1	1863	sum-of-all-subset-xor-totals
1600.6	1864	minimum-number-of-swaps-to-make-the-binary-string-alternating
1680.8	1865	finding-pairs-with-a-certain-sum
2333.1	1866	number-of-ways-to-rearrange-sticks-with-k-sticks-visible
1205.0	1869	longer-contiguous-segments-of-ones-than-zeros
1675.8	1870	minimum-speed-to-arrive-on-time
1896.1	1871	jump-game-vii
2439.7	1872	stone-game-viii
1248.7	1876	substrings-of-size-three-with-distinct-characters
1301.4	1877	minimize-maximum-pair-sum-in-array
1897.6	1878	get-biggest-three-rhombus-sums-in-a-grid
2145.2	1879	minimum-xor-sum-of-two-arrays
1187.2	1880	check-if-word-equals-summation-of-two-words
1381.2	1881	maximum-value-after-insertion
1979.1	1882	process-tasks-using-servers
2587.9	1883	minimum-skips-to-arrive-at-meeting-on-time
1407.1	1886	determine-whether-matrix-can-be-obtained-by-rotation
1427.8	1887	reduction-operations-to-make-the-array-elements-equal
2005.6	1888	minimum-number-of-flips-to-make-the-binary-string-alternating
2214.5	1889	minimum-space-wasted-from-packaging
1307.4	1893	check-if-all-the-integers-in-a-range-are-covered
1355.5	1894	find-the-student-that-will-replace-the-chalk
1781.4	1895	largest-magic-square
2531.6	1896	minimum-cost-to-change-the-final-value-of-expression
1309.1	1897	redistribute-characters-to-make-all-strings-equal
1912.8	1898	maximum-number-of-removable-characters
1635.7	1899	merge-triplets-to-form-target-triplet
2454.8	1900	the-earliest-and-latest-rounds-where-players-compete
1248.9	1903	largest-odd-number-in-string
1498.2	1904	the-number-of-full-rounds-you-have-played
1678.7	1905	count-sub-islands
2146.6	1906	minimum-absolute-difference-queries
1461.3	1909	remove-one-element-to-make-the-array-strictly-increasing
1460.9	1910	remove-all-occurrences-of-a-substring
1785.7	1911	maximum-alternating-subsequence-sum
2181.8	1912	design-movie-rental-system
1144.6	1913	maximum-product-difference-between-two-pairs
1766.3	1914	cyclically-rotating-a-grid
2234.9	1915	number-of-wonderful-substrings
2486.2	1916	count-ways-to-build-rooms-in-an-ant-colony
1160.4	1920	build-array-from-permutation
1527.7	1921	eliminate-maximum-number-of-monsters
1674.8	1922	count-good-numbers
2661.1	1923	longest-common-subpath
1323.8	1925	count-square-sum-triples
1638.3	1926	nearest-exit-from-entrance-in-maze
2004.5	1927	sum-game
2413.4	1928	minimum-cost-to-reach-destination-in-time
1132.7	1929	concatenation-of-array
1533.3	1930	unique-length-3-palindromic-subsequences
2170.0	1931	painting-a-grid-with-three-different-colors
2483.9	1932	merge-bsts-to-create-single-bst
1226.8	1935	maximum-number-of-words-you-can-type
1322.6	1936	add-minimum-number-of-rungs
2105.8	1937	maximum-number-of-points-with-cost
2502.5	1938	maximum-genetic-difference-query
1242.6	1941	check-if-all-characters-have-equal-number-of-occurrences
1695.3	1942	the-number-of-the-smallest-unoccupied-chair
1969.2	1943	describe-the-painting
2105.0	1944	number-of-visible-people-in-a-queue
1254.9	1945	sum-of-digits-of-string-after-convert
1445.4	1946	largest-number-after-mutating-substring
1704.4	1947	maximum-compatibility-score-sum
2533.8	1948	delete-duplicate-folders-in-system
1203.8	1952	three-divisors
1803.8	1953	maximum-number-of-weeks-for-which-you-can-work
1758.5	1954	minimum-garden-perimeter-to-collect-enough-apples
2125.3	1955	count-number-of-special-subsequences
1357.7	1957	delete-characters-to-make-fancy-string
1658.6	1958	check-if-move-is-legal
2310.4	1959	minimum-total-space-wasted-with-k-resizing-operations
2690.6	1960	maximum-product-of-the-length-of-two-palindromic-substrings
1234.1	1961	check-if-string-is-a-prefix-of-array
1418.7	1962	remove-stones-to-minimize-the-total
1688.9	1963	minimum-number-of-swaps-to-make-the-string-balanced
1933.2	1964	find-the-longest-valid-obstacle-course-at-each-position
1231.9	1967	number-of-strings-that-appear-as-substrings-in-word
1499.3	1968	array-with-elements-not-equal-to-average-of-neighbors
1966.7	1969	minimum-non-zero-product-of-the-array-elements
2123.6	1970	last-day-where-you-can-still-cross
1364.2	1974	minimum-time-to-type-word-using-special-typewriter
1648.1	1975	maximum-matrix-sum
2094.6	1976	number-of-ways-to-arrive-at-destination
2817.3	1977	number-of-ways-to-separate-numbers
1184.4	1979	find-greatest-common-divisor-of-array
1361.6	1980	find-unique-binary-string
2009.7	1981	minimize-the-difference-between-target-and-chosen-elements
2872.0	1982	find-array-given-subset-sums
1306.3	1984	minimum-difference-between-highest-and-lowest-of-k-scores
1414.4	1985	find-the-kth-largest-integer-in-the-array
1995.3	1986	minimum-number-of-work-sessions-to-finish-the-tasks
2422.3	1987	number-of-unique-good-subsequences
1302.6	1991	find-the-middle-index-in-array
1539.2	1992	find-all-groups-of-farmland
1861.5	1993	operations-on-tree
2464.5	1994	the-number-of-good-subsets
1352.2	1995	count-special-quadruplets
1860.7	1996	the-number-of-weak-characters-in-the-game
2260.3	1997	first-day-where-you-have-been-in-all-the-rooms
2429.1	1998	gcd-sort-of-an-array
1199.4	2000	reverse-prefix-of-word
1436.0	2001	number-of-pairs-of-interchangeable-rectangles
1869.4	2002	maximum-product-of-the-length-of-two-palindromic-subsequences
2415.0	2003	smallest-missing-genetic-value-in-each-subtree
1271.8	2006	count-number-of-pairs-with-absolute-difference-k
1557.0	2007	find-original-array-from-doubled-array
1871.8	2008	maximum-earnings-from-taxi
2084.5	2009	minimum-number-of-operations-to-make-array-continuous
1165.2	2011	final-value-of-variable-after-performing-operations
1467.9	2012	sum-of-beauty-in-the-array
1841.4	2013	detect-squares
2558.3	2014	longest-subsequence-repeated-k-times
1246.0	2016	maximum-difference-between-increasing-elements
1719.0	2017	grid-game
1929.9	2018	check-if-word-can-be-placed-in-crossword
2583.9	2019	the-score-of-students-solving-math-expression
1307.3	2022	convert-1d-array-into-2d-array
1341.4	2023	number-of-pairs-of-strings-with-concatenation-equal-to-target
1643.1	2024	maximize-the-confusion-of-an-exam
2217.8	2025	maximum-number-of-ways-to-partition-an-array
1346.4	2027	minimum-moves-to-convert-string
1444.7	2028	find-missing-observations
2277.4	2029	stone-game-ix
2561.8	2030	smallest-k-length-subsequence-with-occurrences-of-a-letter
1269.8	2032	two-out-of-three
1671.9	2033	minimum-operations-to-make-a-uni-value-grid
1831.9	2034	stock-price-fluctuation
2489.7	2035	partition-array-into-two-arrays-to-minimize-sum-difference
1356.7	2037	minimum-number-of-moves-to-seat-everyone
1467.7	2038	remove-colored-pieces-if-both-neighbors-are-the-same-color
1865.3	2039	the-time-when-the-network-becomes-idle
2517.7	2040	kth-smallest-product-of-two-sorted-arrays
1257.3	2042	check-if-numbers-are-ascending-in-a-sentence
1356.2	2043	simple-bank-system
1567.7	2044	count-number-of-maximum-bitwise-or-subsets
2201.6	2045	second-minimum-time-to-reach-destination
1471.9	2047	number-of-valid-words-in-a-sentence
1734.1	2048	next-greater-numerically-balanced-number
1911.7	2049	count-nodes-with-the-highest-score
2084.1	2050	parallel-courses-iii
1350.6	2053	kth-distinct-string-in-an-array
1883.4	2054	two-best-non-overlapping-events
1819.3	2055	plates-between-candles
2611.0	2056	number-of-valid-move-combinations-on-chessboard
1167.9	2057	smallest-index-with-equal-value
1310.9	2058	find-the-minimum-and-maximum-number-of-nodes-between-critical-points
1849.8	2059	minimum-operations-to-convert-number
2803.8	2060	check-if-an-original-string-exists-given-two-encoded-strings
1458.4	2062	count-vowel-substrings-of-a-string
1663.4	2063	vowels-of-all-substrings
1885.9	2064	minimized-maximum-of-products-distributed-to-any-store
2178.4	2065	maximum-path-quality-of-a-graph
1273.1	2068	check-whether-two-strings-are-almost-equivalent
1919.0	2069	walking-robot-simulation-ii
1724.2	2070	most-beautiful-item-for-each-query
2648.2	2071	maximum-number-of-tasks-you-can-assign
1325.4	2073	time-needed-to-buy-tickets
1685.4	2074	reverse-nodes-in-even-length-groups
1759.2	2075	decode-the-slanted-ciphertext
2130.9	2076	process-restricted-friend-requests
1240.8	2078	two-furthest-houses-with-different-colors
1320.6	2079	watering-plants
1702.4	2080	range-frequency-queries
2209.9	2081	sum-of-k-mirror-numbers
1307.5	2085	count-common-words-with-one-occurrence
1622.8	2086	minimum-number-of-food-buckets-to-feed-the-hamsters
1743.7	2087	minimum-cost-homecoming-of-a-robot-in-a-grid
2104.7	2088	count-fertile-pyramids-in-a-land
1152.1	2089	find-target-indices-after-sorting-array
1358.2	2090	k-radius-subarray-averages
1384.0	2091	removing-minimum-and-maximum-from-array
2003.6	2092	find-all-people-with-secret
1454.7	2094	finding-3-digit-even-numbers
1324.4	2095	delete-the-middle-node-of-a-linked-list
1804.5	2096	step-by-step-directions-from-a-binary-tree-node-to-another
2650.9	2097	valid-arrangement-of-pairs
1447.0	2099	find-subsequence-of-length-k-with-the-largest-sum
1702.5	2100	find-good-days-to-rob-the-bank
1880.1	2101	detonate-the-maximum-bombs
2158.8	2102	sequentially-ordinal-rank-tracker
1257.8	2103	rings-and-rods
1504.2	2104	sum-of-subarray-ranges
1507.2	2105	watering-plants-ii
2062.4	2106	maximum-fruits-harvested-after-at-most-k-steps
1215.7	2108	find-first-palindromic-string-in-the-array
1315.2	2109	adding-spaces-to-a-string
1408.4	2110	number-of-smooth-descent-periods-of-a-stock
1940.6	2111	minimum-operations-to-make-the-array-k-increasing
1257.3	2114	maximum-number-of-words-found-in-sentences
1678.6	2115	find-all-possible-recipes-from-given-supplies
2037.7	2116	check-if-a-parentheses-string-can-be-valid
2476.8	2117	abbreviating-the-product-of-a-range
1187.1	2119	a-number-after-a-double-reversal
1379.9	2120	execution-of-all-suffix-instructions-staying-in-a-grid
1760.9	2121	intervals-between-identical-elements
2158.9	2122	recover-the-original-array
1201.8	2124	check-if-all-as-appears-before-all-bs
1280.2	2125	number-of-laser-beams-in-a-bank
1334.6	2126	destroying-asteroids
2449.1	2127	maximum-employees-to-be-invited-to-a-meeting
1274.9	2129	capitalize-the-title
1317.9	2130	maximum-twin-sum-of-a-linked-list
1556.9	2131	longest-palindrome-by-concatenating-two-letter-words
2364.4	2132	stamping-the-grid
1264.3	2133	check-if-every-row-and-column-contains-all-numbers
1748.5	2134	minimum-swaps-to-group-all-1s-together-ii
1828.3	2135	count-words-obtained-after-adding-a-letter
2033.5	2136	earliest-possible-day-of-full-bloom
1273.0	2138	divide-a-string-into-groups-of-size-k
1417.4	2139	minimum-moves-to-reach-target-score
1709.1	2140	solving-questions-with-brainpower
2265.2	2141	maximum-running-time-of-n-computers
1260.9	2144	minimum-cost-of-buying-candies-with-discount
1614.5	2145	count-the-hidden-sequences
1836.5	2146	k-highest-ranked-items-within-a-price-range
1914.7	2147	number-of-ways-to-divide-a-long-corridor
1201.9	2148	count-elements-with-strictly-smaller-and-greater-elements
1235.9	2149	rearrange-array-elements-by-sign
1275.6	2150	find-all-lonely-numbers-in-the-array
1979.9	2151	maximum-good-people-based-on-statements
1235.8	2154	keep-multiplying-found-values-by-two
1390.5	2155	all-divisions-with-the-highest-score-of-a-binary-array
2063.0	2156	find-substring-with-given-hash-value
2499.3	2157	groups-of-strings
1314.3	2160	minimum-sum-of-four-digit-number-after-splitting-digits
1337.6	2161	partition-array-according-to-given-pivot
1851.7	2162	minimum-cost-to-set-cooking-time
2225.4	2163	minimum-difference-in-sums-after-removal-of-elements
1252.8	2164	sort-even-and-odd-indices-independently
1361.6	2165	smallest-value-of-the-rearranged-number
1751.5	2166	design-bitset
2219.3	2167	minimum-time-to-remove-all-cars-containing-illegal-goods
1199.9	2169	count-operations-to-obtain-zero
1662.7	2170	minimum-operations-to-make-the-array-alternating
1748.1	2171	removing-minimum-number-of-magic-beans
2392.1	2172	maximum-and-sum-of-array
1215.8	2176	count-equal-and-divisible-pairs-in-an-array
1257.2	2177	find-three-consecutive-integers-that-sum-to-a-given-number
1538.2	2178	maximum-split-of-positive-even-integers
2272.4	2179	count-good-triplets-in-an-array
1257.1	2180	count-integers-with-even-digit-sum
1333.2	2181	merge-nodes-in-between-zeros
1680.1	2182	construct-string-with-repeat-limit
2246.0	2183	count-array-pairs-divisible-by-k
1167.1	2185	counting-words-with-a-given-prefix
1253.1	2186	minimum-number-of-steps-to-make-two-strings-anagram-ii
1641.0	2187	minimum-time-to-complete-trips
2315.1	2188	minimum-time-to-finish-the-race
1289.2	2190	most-frequent-number-following-key-in-an-array
1496.1	2191	sort-the-jumbled-numbers
1787.9	2192	all-ancestors-of-a-node-in-a-directed-acyclic-graph
2090.7	2193	minimum-number-of-moves-to-make-palindrome
1253.1	2194	cells-in-a-range-on-an-excel-sheet
1658.9	2195	append-k-integers-with-minimal-sum
1643.5	2196	create-binary-tree-from-descriptions
2057.5	2197	replace-non-coprime-numbers-in-array
1266.3	2200	find-all-k-distant-indices-in-an-array
1525.2	2201	count-artifacts-that-can-be-extracted
1717.0	2202	maximize-the-topmost-element-after-k-moves
2364.3	2203	minimum-weighted-subgraph-with-the-required-paths
1223.4	2206	divide-array-into-equal-pairs
1550.4	2207	maximize-number-of-subsequences-in-a-string
1550.1	2208	minimum-operations-to-halve-array-sum
2105.9	2209	minimum-white-tiles-after-covering-with-carpets
1354.5	2210	count-hills-and-valleys-in-an-array
1581.5	2211	count-collisions-on-a-road
1869.0	2212	maximum-points-in-an-archery-competition
2628.8	2213	longest-substring-of-one-repeating-character
1207.7	2215	find-the-difference-of-two-arrays
1509.6	2216	minimum-deletions-to-make-array-beautiful
1822.1	2217	find-palindrome-with-fixed-length
2157.6	2218	maximum-value-of-k-coins-from-piles
1282.2	2220	minimum-bit-flips-to-convert-number
1317.3	2221	find-triangular-sum-of-an-array
1656.6	2222	number-of-ways-to-select-buildings
2220.1	2223	sum-of-scores-of-built-strings
1295.9	2224	minimum-number-of-operations-to-convert-time
1316.2	2225	find-players-with-zero-or-one-losses
1646.2	2226	maximum-candies-allocated-to-k-children
1944.6	2227	encrypt-and-decrypt-strings
1365.2	2231	largest-number-after-digit-swaps-by-parity
1611.8	2232	minimize-result-by-adding-parentheses-to-expression
1685.5	2233	maximum-product-after-k-increments
2561.5	2234	maximum-total-beauty-of-the-gardens
1256.1	2239	find-closest-number-to-zero
1399.8	2240	number-of-ways-to-buy-pens-and-pencils
1616.2	2241	design-an-atm-machine
2304.3	2242	maximum-score-of-a-node-sequence
1301.9	2243	calculate-digit-sum-of-a-string
1371.8	2244	minimum-rounds-to-complete-all-tasks
2036.7	2245	maximum-trailing-zeros-in-a-cornered-path
2126.4	2246	longest-path-with-different-adjacent-characters
1264.5	2248	intersection-of-multiple-arrays
1602.7	2249	count-lattice-points-inside-a-circle
1997.7	2250	count-number-of-rectangles-containing-each-point
2022.3	2251	number-of-flowers-in-full-bloom
1260.9	2255	count-prefixes-of-a-given-string
1394.9	2256	minimum-average-difference
1708.7	2257	count-unguarded-cells-in-the-grid
2346.6	2258	escape-the-spreading-fire
1331.5	2259	remove-digit-from-number-to-maximize-result
1364.7	2260	minimum-consecutive-cards-to-pick-up
1724.4	2261	k-divisible-elements-subarrays
2033.2	2262	total-appeal-of-a-string
1308.9	2264	largest-3-same-digit-number-in-string
1472.8	2265	count-nodes-equal-to-average-of-subtree
1856.9	2266	count-number-of-texts
2084.6	2267	check-if-there-is-a-valid-parentheses-string-path
1279.8	2269	find-the-k-beauty-of-a-number
1334.1	2270	number-of-ways-to-split-array
